row ID,row m/z,row retention time,caoshanhu-LC-MS-MS-positive-01.mzXML Peak area,
1,109.06536483764648,5.8895333333333335,316463.6541823729,
7,109.1014175415039,30.586833333333335,261405.91962890534,
9,116.07069778442383,1.7269833333333333,128601.61858935551,
44,123.1163558959961,30.586833333333335,142634.1445312494,
45,130.09683227539062,1.6320000000000001,111019.14004882815,
50,133.10064697265625,28.321166666666667,448369.57344970666,
52,135.1161651611328,7.170249999999999,1702035.2391015645,
53,135.11598205566406,8.756583333333333,526675.5951855473,
55,135.11603546142578,11.467583333333332,796121.385245849,
56,135.11595153808594,14.040833333333333,1603267.985329592,
57,135.11598205566406,15.480866666666666,424098.89564111154,
65,135.11642456054688,30.586833333333335,467532.5244287093,
67,141.09033203125,2.1762,114414.45811254879,
69,145.10055541992188,15.480866666666666,158888.9615014645,
75,147.07964324951172,18.9415,1079744.683886716,
80,147.1157989501953,23.4985,1071676.342189944,
82,147.11631774902344,28.771833333333333,3589518.309328613,
83,147.1161651611328,29.984666666666666,1173606.2450390693,
84,149.02315521240234,26.525,6690213.500507792,
87,149.1320343017578,25.641833333333334,557880.2991210914,
89,149.13141632080078,28.951833333333333,310454.84570312424,
91,149.1320343017578,30.586833333333335,939948.2908593715,
94,151.11094665527344,5.333916666666667,111571.7774436036,
95,151.11093139648438,5.8895333333333335,574069.5118278804,
96,151.11123657226562,10.537333333333333,830249.3759545875,
101,155.1061553955078,4.170716666666666,141426.69343798782,
110,159.11529541015625,17.680999999999997,339322.6064331075,
118,161.13121032714844,13.371333333333332,1256085.7712602543,
119,161.13128662109375,16.572516666666665,8712224.684133044,
120,161.13177490234375,21.698500000000003,1.3170055957421876E7,
123,163.07440185546875,18.9415,1831527.3930468657,
124,163.1108627319336,4.479316666666667,128641.51281494182,
132,163.14701080322266,25.10183333333333,721505.5831054716,
134,163.14737701416016,28.016833333333334,414303.065952148,
135,163.1469268798828,29.984666666666666,212435.6935400408,
137,164.10630798339844,10.954316666666667,169039.93729272496,
139,167.07019805908203,4.908016666666667,1145139.0088376463,
141,167.10608673095703,3.305066666666667,451002.21441748034,
146,169.12197875976562,5.8895333333333335,2711397.3003752423,
147,169.12156677246094,6.764916666666666,206996.74720019556,
153,175.1118392944336,18.9415,891685.6101562462,
161,175.14749145507812,28.321166666666667,174142.47448974586,
168,177.1267852783203,7.496583333333334,1028650.3991464851,
171,177.12657928466797,13.68085,1011477.5588859867,
172,177.12733459472656,15.120849999999999,2771079.3660207526,
180,179.14202880859375,14.940850000000001,518837.58711328177,
181,179.14181518554688,16.572516666666665,1622090.5551005814,
182,179.14170837402344,17.321,579686.8359374976,
185,180.08566284179688,1.4455333333333333,137117.64448388672,
192,183.100830078125,3.3957166666666665,430618.10065502924,
193,185.116455078125,1.8287499999999999,138829.87026367188,
194,185.11636352539062,2.3851999999999998,170354.72158911123,
195,185.11659240722656,3.305066666666667,351135.31405419926,
197,185.116943359375,4.0632166666666665,300976.3665346682,
198,185.11669158935547,4.6541500000000005,240623.51665624953,
203,189.1271209716797,18.9415,6160780.688105447,
204,190.02578735351562,3.6327,116056.81546875008,
207,191.10698699951172,2.7326333333333332,246720.36971386732,
208,191.10643768310547,3.9339999999999997,240301.49822094722,
214,191.10682678222656,18.041166666666665,1124099.0683593703,
215,191.1376190185547,12.121666666666666,172333.36559814372,
219,191.17845153808594,26.705,105763.28203124956,
220,192.1377410888672,9.8717,805151.3130263648,
221,192.13772583007812,11.225183333333332,2951570.0025991267,
222,193.04959106445312,3.6327,811477.9796755372,
223,193.12229919433594,3.3957166666666665,216986.11435986342,
224,193.1219940185547,7.170249999999999,5808843.090409183,
226,193.12220764160156,10.8585,148166.50261450224,
229,193.15359497070312,9.22925,313582.65233203105,
230,193.15708923339844,18.041166666666665,1147823.686230464,
233,195.1366424560547,4.558316666666667,418251.3557358402,
234,195.13662719726562,5.758716666666667,732559.3849777828,
237,195.1368865966797,7.676583333333334,5636821.16218286,
241,195.13644409179688,12.121666666666666,1380814.4691469758,
246,197.08106994628906,4.908016666666667,1545153.3742709968,
247,198.09625244140625,1.4455333333333333,139028.14240429687,
251,202.14337921142578,4.0632166666666665,131770.15144677766,
258,203.09445190429688,8.576566666666668,135935.12279589887,
260,203.14286041259766,18.9415,2099368.2937499913,
262,203.17798614501953,17.141000000000002,1.6016366066529782E7,
263,203.1783218383789,20.004666666666665,1.7149704488632776E7,
264,203.17930603027344,29.984666666666666,1.8096474446863317E8,
286,205.08607482910156,26.525,2116956.6369140535,
291,205.19383239746094,30.586833333333335,2.681546633714353E7,
296,207.10081481933594,17.141000000000002,2776498.754194326,
299,207.1378936767578,13.011333333333333,184519.3955737301,
302,207.1738510131836,21.698500000000003,1837610.8769531175,
303,207.1730499267578,22.5985,111734.22392578078,
304,207.17373657226562,23.318499999999997,4410865.5179736465,
305,207.1737518310547,33.09316666666667,282371.3103515613,
306,208.0360565185547,3.6327,269930.34025634784,
313,209.11669921875,3.305066666666667,498171.50061718764,
321,211.13306427001953,5.543716666666667,242430.67304614253,
322,211.13272094726562,6.606933333333333,849869.6421298829,
323,211.1685791015625,9.22925,890512.1947353506,
326,213.1269989013672,18.9415,808145.6378906217,
327,213.14736938476562,4.558316666666667,160917.6360693361,
328,213.14781188964844,11.225183333333332,186490.31157129028,
329,215.14273071289062,21.698500000000003,786404.0938378936,
331,216.17453002929688,27.537666666666667,337850.9917578121,
333,217.1573486328125,6.511116666666666,215160.02821411137,
336,217.1576385498047,23.8585,1.799928073968333E7,
342,219.02549743652344,1.4455333333333333,136732.23302539063,
348,219.1710968017578,11.845733333333333,1780618.6502363284,
362,221.1540756225586,17.680999999999997,690370.9167773548,
363,221.18932342529297,13.86085,4188060.434110359,
364,221.1863784790039,14.760833333333332,673958.3964519043,
365,221.18768310546875,16.39251666666667,3359690.6861215807,
366,221.18875885009766,18.581166666666665,4214112.950390643,
367,221.1893310546875,26.525,4.679218583250486E7,
380,222.22024536132812,29.516000000000002,497211.2446679709,
381,222.22093200683594,30.586833333333335,1913716.1813378835,
382,223.06044006347656,3.6327,8.2674944319581E7,
384,223.06155395507812,6.894416666666667,651701.9213867188,
385,223.0598907470703,8.036583333333333,2340571.931299561,
391,223.1693115234375,13.86085,631019.1214160164,
408,225.11248779296875,2.7326333333333332,180980.61398754886,
409,225.14817810058594,13.500833333333333,255307.23463574325,
413,227.1065673828125,13.191333333333334,4205550.174609383,
418,229.12200927734375,9.04925,296317.1501289053,
420,229.1220245361328,12.572333333333335,195340.2933398442,
424,229.12179565429688,20.527833333333334,1032927.249257809,
425,229.12242126464844,23.1385,2.9072794043786533E7,
435,231.13755798339844,9.617883333333333,331254.55174511764,
437,231.13771057128906,11.55825,298509.3756513673,
441,231.13748168945312,15.987183333333332,455982.29621093615,
442,231.13758850097656,18.9415,1.3581811769294894E8,
445,231.13790893554688,24.578666666666667,9.433584849937467E7,
447,231.13787078857422,34.69116666666666,2150104.8808300747,
484,233.15310668945312,11.7499,5105111.353632813,
488,233.15402221679688,21.5185,6.577898928820338E7,
489,233.1659927368164,25.10183333333333,162554.48613281525,
493,233.1556396484375,28.771833333333333,1640572.4134570304,
524,235.16791534423828,7.676583333333334,2097109.1153359362,
525,235.1684112548828,12.9155,4.5206344500081085E7,
527,235.1700897216797,32.412,2154080.243642575,
541,237.1834487915039,6.511116666666666,171839.12167138676,
542,237.18425750732422,7.676583333333334,376224.9082031252,
543,237.18218994140625,9.617883333333333,1680970.2408947756,
545,237.1839370727539,21.8785,2.3608480818643067E7,
546,237.1850357055664,27.065,6501589.278557139,
547,237.18505096435547,31.184,1726628.8434521481,
559,238.21572875976562,27.6335,1183719.0416162102,
560,238.2149887084961,28.771833333333333,353521.62578125106,
564,239.12884521484375,3.01085,96954.75610913086,
566,239.2010955810547,13.86085,320417.4321945828,
572,243.171142578125,28.321166666666667,308805.6297949215,
573,245.04196166992188,3.6327,2888932.0975012183,
575,245.11758422851562,7.496583333333334,635985.6697265627,
577,245.11668395996094,10.537333333333333,1121266.7008872053,
578,245.11673736572266,11.7499,356512.1906259772,
579,245.11798095703125,12.572333333333335,314186.5777246089,
585,246.14871215820312,23.1385,293642.13339843624,
586,247.1324462890625,3.01085,324996.5272519532,
591,247.1328582763672,14.400833333333333,3.1870615633590832E7,
592,247.13461303710938,17.141000000000002,1146627.0308789036,
602,248.16407775878906,24.578666666666667,825320.3302612272,
605,249.14836883544922,11.55825,2.231448290886328E7,
606,249.14904022216797,15.987183333333332,4395648.699562499,
613,249.1488037109375,19.301499999999997,9009344.78144545,
616,249.17957305908203,20.80366666666667,138250.20410156192,
619,249.18359375,24.921833333333332,538090.999804688,
632,250.17957305908203,21.5185,286558.96289062983,
633,251.1634063720703,8.756583333333333,1.122520718138354E7,
640,251.19969940185547,25.10183333333333,1435819.9699096726,
642,251.1990966796875,28.146333333333335,1643342.4275561513,
643,251.19849395751953,28.771833333333333,668453.8305737315,
644,251.19986724853516,23.4985,2549470.472041016,
652,253.12026977539062,24.758666666666667,598098.4066845679,
658,253.17835998535156,8.396583333333334,997251.6170820317,
659,253.1788101196289,10.029683333333333,1.1903275760980215E7,
665,254.20880126953125,20.004666666666665,653788.5687084934,
669,255.13575744628906,21.5185,707886.7023632845,
670,256.2254333496094,20.004666666666665,390761.112851561,
676,259.16632080078125,23.1385,688828.166015624,
677,259.1702117919922,31.184,147199.65373535178,
678,261.0155334472656,3.6327,1186196.5005041505,
692,263.1276550292969,3.305066666666667,180424.107743164,
693,263.12786865234375,7.496583333333334,4432352.7228381345,
696,263.163330078125,16.263016666666665,2531367.274772478,
697,263.1638641357422,18.041166666666665,1809295.1947949198,
698,263.1656799316406,18.581166666666665,171320.69267578414,
717,265.14222717285156,3.3957166666666665,261963.91470288098,
718,265.1431579589844,5.453066666666667,4271795.255787597,
719,265.1435546875,8.756583333333333,4238622.025052735,
729,266.17413330078125,18.9415,1693738.0063867157,
731,267.1584777832031,4.6541500000000005,1086728.266624267,
732,267.1594543457031,8.396583333333334,1136998.6026838382,
736,267.1937255859375,16.133516666666665,2354665.2698522946,
737,267.1940155029297,20.80366666666667,290565.98022460844,
742,269.17430114746094,6.894416666666667,689118.509813477,
743,269.173583984375,9.04925,613187.8951340325,
746,270.20538330078125,7.676583333333334,203307.73242187416,
749,270.2052917480469,14.040833333333333,659677.72560498,
751,270.20587158203125,16.994666666666667,416821.1711083972,
754,271.1311950683594,11.55825,175256.28641601553,
757,271.1900939941406,8.216583333333334,705582.8845327134,
758,271.2415466308594,27.065,389329.0417968789,
759,271.2408142089844,28.016833333333334,355955.52098144515,
761,272.22108459472656,7.676583333333334,190990.5697265617,
765,274.1794738769531,21.389,811867.4894580066,
767,274.2731170654297,27.245,548026.6116967774,
768,274.2740936279297,32.8005,879691.214648439,
770,275.16136169433594,10.029683333333333,114813.32249999962,
774,276.19439697265625,20.34783333333333,1406518.649062504,
775,277.12890625,8.396583333333334,447971.28921093896,
778,277.1817169189453,26.345000000000002,8996800.523310544,
780,277.2150421142578,21.698500000000003,2417607.708098149,
782,277.2143249511719,23.4985,358808.46328125603,
790,279.158203125,6.764916666666666,180456.93363134784,
794,279.1593017578125,13.500833333333333,4106612.7367478055,
796,279.15966796875,17.141000000000002,1877929.0665478446,
798,279.1609344482422,26.00183333333333,779677.2826562652,
799,279.16163635253906,26.525,6070105.286296365,
800,279.23114013671875,24.2185,9578977.633515645,
802,279.2292175292969,28.016833333333334,237448.8892163086,
804,279.23143005371094,32.0235,220689.08065917992,
819,281.1376037597656,4.170716666666666,300503.3017746584,
827,285.1460418701172,23.8585,709904.2447265633,
832,287.1852569580078,6.894416666666667,898188.0946513679,
837,289.1435546875,18.221166666666665,1.082772231753902E7,
841,289.2140655517578,27.921,176546.09462646503,
844,291.157958984375,8.756583333333333,230557.75336450187,
845,291.1593322753906,15.30085,1314439.78327246,
849,291.2316589355469,30.766833333333334,314206.39560058585,
852,293.2015380859375,14.940850000000001,193008.39257812419,
854,293.1994171142578,25.641833333333334,101042.15273437457,
865,293.2461242675781,32.412,873931.6512499726,
875,295.22601318359375,23.318499999999997,7652011.747558602,
879,295.2265167236328,32.8005,361497.3574218735,
883,296.2583312988281,29.855166666666666,6535798.226738277,
885,297.2419128417969,24.921833333333332,1175642.1441186515,
886,297.2421112060547,27.245,677088.4289062505,
888,298.20001220703125,17.680999999999997,656317.8543945417,
889,298.2715606689453,29.855166666666666,335167.4155322285,
890,298.2745056152344,31.698,1.0719167272983478E7,
897,301.213623046875,29.855166666666666,401508.42496093584,
899,303.15589904785156,17.86116666666667,282606.7484277389,
900,303.22987365722656,31.698,1971285.160625019,
904,305.2468566894531,32.29933333333334,428846.54875976534,
908,307.2627868652344,33.63316666666667,1275032.5857421872,
912,309.2052917480469,20.34783333333333,550824.9317138698,
913,309.2419738769531,29.301499999999997,978837.2062695235,
914,309.24224853515625,32.29933333333334,914999.3035375973,
919,314.1398620605469,5.145,222016.9598696286,
920,314.139404296875,7.04075,2151041.3842773433,
921,314.1752014160156,14.940850000000001,675352.1603911135,
926,317.1156463623047,26.525,173576.32382812427,
932,318.2060241699219,15.30085,2162809.907093751,
933,318.30055236816406,27.245,418652.0858007796,
934,319.1178894042969,10.137183333333333,211481.23706738456,
937,319.2236328125,24.2185,767795.8559545929,
938,323.2578430175781,33.45316666666667,604671.4520507787,
939,324.21624755859375,11.366333333333333,278633.5817370612,
943,329.1014099121094,25.461833333333335,290327.96250000165,
944,330.20753479003906,27.245,145086.1083984369,
946,330.26226806640625,18.761166666666668,734573.8632202154,
947,331.15411376953125,6.003516666666667,492697.12646484305,
949,332.18646240234375,11.05015,157406.0925844729,
950,333.1708526611328,17.141000000000002,294112.4607421863,
960,339.3254089355469,34.269,304944.63626465376,
964,344.226806640625,28.676,284706.35852539045,
967,348.2158203125,17.500999999999998,478742.800781248,
968,348.27362060546875,11.163016666666666,282957.68885839864,
969,348.2731018066406,11.845733333333333,380263.5889291995,
973,352.3208312988281,33.99316666666667,285574.21962890506,
974,353.2677764892578,28.016833333333334,339696.06494384736,
976,355.2286834716797,28.771833333333333,116213.79023437451,
979,358.24134826660156,30.277333333333335,409170.4940283194,
982,370.29478454589844,33.27316666666667,280486.75781249884,
984,373.27392578125,33.63316666666667,633998.5224609349,
986,374.3620910644531,34.269,155748.37853515896,
987,375.1087188720703,6.606933333333333,221865.621801758,
990,383.14691162109375,6.00895,93937.86567041,
991,387.1085510253906,7.04075,223685.32499755797,
996,397.2385559082031,32.0235,1818583.6769799811,
998,399.1411437988281,5.407733333333334,117252.97444604491,
1005,417.11863708496094,6.432116666666667,250984.5121936035,
1006,417.1191711425781,7.170249999999999,746331.0452172856,
1008,419.22283935546875,31.698,376115.9638476607,
1013,437.3404846191406,33.09316666666667,1376544.2955859497,
1015,438.3766784667969,34.38166666666667,478632.4011254824,
1017,443.09796142578125,8.036583333333333,2730716.550607916,
1018,443.0979309082031,9.8717,1648883.8225639653,
1021,446.1444091796875,10.683666666666666,222034.6523876956,
1024,455.3514099121094,33.09316666666667,2858429.2716601817,
1026,459.1297302246094,9.759033333333333,91471.16850512725,
1028,462.2124938964844,4.79535,1080613.2062368167,
1030,465.2998046875,21.5185,279488.8652343797,
1031,465.2999267578125,29.6065,223764.19709716723,
1035,467.09486389160156,3.6327,5449260.750685056,
1036,467.314208984375,28.771833333333333,623811.2819995119,
1044,473.23468017578125,30.766833333333334,276453.8661596677,
1048,480.3113708496094,33.45316666666667,582299.0437499994,
1063,487.28076171875,21.5185,315153.31289063033,
1066,496.3408203125,33.99316666666667,3001019.3267089226,
1069,499.21055603027344,20.16783333333333,169485.9556640618,
1073,502.35272216796875,34.967,412775.0540063465,
1075,514.321044921875,32.412,133500.21064941376,
1077,518.3255004882812,33.99316666666667,173374.02949218312,
1079,518.3970336914062,34.82066666666666,250793.78657226276,
1081,520.2706604003906,23.6785,1098711.9386718704,
1083,520.3408813476562,32.9805,3799098.437324255,
1086,526.4295043945312,34.51116666666667,318755.86973144,
1087,531.2382507324219,20.80366666666667,298025.1035156237,
1089,545.253662109375,22.7785,267214.97109374887,
1090,547.2317199707031,18.401166666666665,437112.51328124816,
1091,549.248291015625,20.80366666666667,3885820.179492174,
1094,555.2968139648438,30.277333333333335,655374.9690258834,
1097,557.2182312011719,19.64466666666667,177607.4422851555,
1098,561.2465209960938,18.401166666666665,240023.37656249898,
1101,570.4563598632812,34.51116666666667,269220.3270703082,
1102,571.2308349609375,20.80366666666667,151066.89843749936,
1103,574.3277587890625,29.855166666666666,855346.8677905244,
1106,579.2937316894531,29.17716666666667,245784.48326660058,
1107,580.2907104492188,22.7785,4765427.245019511,
1112,585.24755859375,19.1215,287715.4303710925,
1113,585.2464294433594,22.7785,262849.03945312387,
1116,596.2839050292969,18.401166666666665,8575522.475976545,
1124,601.2395629882812,18.401166666666665,924806.8713867188,
1130,612.2803344726562,15.30085,1302566.7288083497,
1132,617.2152709960938,18.401166666666665,314976.30468749866,
1135,617.2735595703125,20.16783333333333,3080082.680859372,
1143,636.3174438476562,22.5985,3595736.9074219055,
1147,639.2561950683594,25.821833333333334,179461.88349609298,
1150,645.2691040039062,22.0585,245650.48505859272,
1151,652.3104858398438,19.1215,1.3724717025876421E7,
1154,655.2297668457031,20.16783333333333,286867.2480468738,
1156,657.2665100097656,19.1215,2614383.775834956,
1160,659.2846984863281,22.0585,1761722.7679687426,
1164,673.2390441894531,19.1215,847648.7393554676,
1167,677.2586975097656,13.86085,111324.94528173923,
1168,677.2957763671875,22.418499999999998,1183533.7570312452,
1170,679.2745971679688,10.261500000000002,546226.3055859373,
1171,694.3220825195312,22.0585,4.858981552089825E7,
1172,694.32080078125,24.398500000000002,126521.60180663998,
1177,696.301513671875,10.261500000000002,336955.50687988265,
1179,696.41748046875,32.13616666666667,435474.10489258665,
1183,699.2772827148438,22.0585,7830836.955175765,
1187,701.3730773925781,32.13616666666667,133003.62727051042,
1191,715.2509155273438,22.0585,2591806.369921871,
1196,735.3469543457031,22.0585,491998.5457031229,
1202,752.3268432617188,15.30085,1239574.5543037113,
1204,755.2657165527344,19.64466666666667,296790.6093066395,
1208,791.3433227539062,27.065,497205.1054687479,
1211,840.39599609375,27.065,4618492.985986309,
1216,845.3517456054688,27.065,851868.0509765588,
1221,861.32421875,27.065,374633.7222656234,
1235,968.4425964355469,29.561333333333334,273466.0118530303,
